ID_ORDEM_SERVICO,ID_UC,Estado Instalacion,Uso,Actividad Economica,Fecha Generacion,Fecha Ejecucion,FechaDescargue,Fecha Ultima Lectura,Estado OT,Observacion,Efectividad,Causa Efectividad,Causa Evento,Consumo promedio,Lectura en Visita,Ultimo Valor Leido,Oportunidad Ejecucion,Oportunidad Descargue,Diferencia Lectura,Dias entre lecturas,Promedio Consumo dia,Analisis Lectura,Promedio Dia Historico,Menor a Promedio,Score Lectura,Score Promedio,Total Puntaje,ID_Accion,Nombre Accion
EPMA4595078-1,14214538,ActivoCon suministro                         ,Residencial,Residencial estrato 3                                                                                                                                 ,2023-01-29,2023-02-03,2023-02-09,2023-01-17,Cerrada,SE CAMBIO MEDIDOR PARADO SIN FUGAS  OFICIAL: PAMPLONA GALEANO MILTON ALBEIRO SERIE INSTALADA: 2022527384 MARCA: WATER TECH LECTURA: 0 SELLO INSTALADO: AE21032882 RETIRADO: 2017777282 MARCA: WATER TECH LECTURA: 0520 FECHA EJECUCIÓN: 01/02/2023 Usuario: EPM\smartm Fecha: 2023-02-09 14:51:07,NO,No fraude,No fraude,7.0,0.0,520.0,5.0,4.0,520.0,17.0,30.58823529411765,Lectura Normal,0.23333333333333334,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595114-1,12881993,ActivoCon suministro                         ,Residencial,Residencial estrato 2                                                                                                                                 ,2023-01-29,2023-02-03,2023-02-09,2023-01-30,Cerrada,JAIR LONDONO VISITA DIRECCION SE ENCUENTRA MEDIDOR CON LLAVE CERRADA CASA SOLA VECINA DEL SEGUNDO PISO MANIFIESTA QUE VIVE PERSONA SOLA Y CASI NO PERMANECE EN LA VIVIENDA SE HACE PRUEBA DE RACOR EN PITORRA CON SERIE 2021616654 LECTURA 57 Usuario: EPM\smartm Fecha: 2023-02-09 14:51:21,NO,No fraude,No fraude,7.0,57.0,56.0,5.0,4.0,1.0,4.0,0.25,Lectura Normal,0.23333333333333334,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595332-1,12624203,ActivoCon suministro                         ,Residencial,Residencial estrato 4                                                                                                                                 ,2023-01-29,2023-02-10,2023-02-15,2023-01-21,Cerrada,SEBASTIAN BUILES : 06-02-2023 PAP 8598 SERIE MED : 2021618387 MARCA: WATERTECH  LECTURA: 00149 DIAMETRO: 1/2 MEDIDOR BIEN INSTALADO REGISTRA EN PRUEBA DE LLAVES CONSUMOS AVANZANDO CON NORMALIDAD NO SE OBSERVAN ANOMALIAS NADIE EN PREDIO PARA DAR DATOS E INFORMACION Usuario: EPM\ajoyar Fecha: 2023-02-15 14:24:47,NO,No fraude,No fraude,12.0,149.0,140.0,10.0,3.0,9.0,20.0,0.45,Lectura Normal,0.4,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595561-1,14703466,ActivoCon suministro                         ,Area Comun ,Residencial estrato 1                                                                                                                                 ,2023-01-29,2023-02-14,2023-02-18,2023-02-01,Cerrada,MEDIDOR BIEN INSTALADO SERIE MED 21-10010383 LECTURA 064967 MARCA WATERTECH DIAMETRO 1 1/2 OFICIAL JORGE GRUESO REGISTRANDO EN PRUEBA DE LLAVE NO SE OBSERVA ANOMALIAS EN EL MEDIDOR Y ACOMETIDA LECTURA AVANZANDO MEDIDOR GENERAL DE AGUAS COMUNITARIA Usuario: EPM\ajoyar Fecha: 2023-02-18 19:10:49,NO,No fraude,No fraude,0.0,64967.0,63054.0,12.0,3.0,1913.0,13.0,147.15384615384616,Lectura Normal,0.0,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595058-1,15195262,ActivoCon suministro                         ,Residencial,Residencial estrato 4                                                                                                                                 ,2023-01-29,2023-02-03,2023-02-09,2023-01-17,Cerrada,SE VISITA PREVIO Y NO SE ENCUENTRA ANOMALIAS EN INSTALACION SE REALIZA PRUEBA DE RACOR MEDIDOR 2021643796 LECTURA 123 REGISTRA BIEN Usuario: EPM\smartm Fecha: 2023-02-09 14:50:56,NO,No fraude,No fraude,8.0,123.0,111.0,5.0,4.0,12.0,17.0,0.7058823529411765,Lectura Normal,0.26666666666666666,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595111-1,12548083,ActivoCon suministro                         ,Residencial,Residencial estrato 4                                                                                                                                 ,2023-01-29,2023-02-14,2023-02-18,2023-01-16,Cerrada,MEDIDOR DE CONTROL BIEN INSTALADO REGISTRANDO CON MISMA LECTURA DE SOLICITUD HACE VARIOS MESES SE PROCEDE A CAMBIAR MEDIDOR POR PARADO SIN COSTO AL USUARIO SE DEJO BIEN INSTALADO MEDIDOR NUEVO SIN FUGAS EN LLAVES Y RACORES SE INSTALO SELLO DE EPM SE DEJA INSTALACION SIN ANOMALIAS SE CAMBIO MEDIDOR BAJO AUTORIZACION DEL USUARIO EL CUAL QUEDA CONFORME SE ENTREGA MEDIDOR RETIRADO AL USUARIO ATIENDE VISITA ADOLFO CORREA CC 71 175 146 TELEFONO 3124126600 OFICIAL: BUILES CARDENAS SEBASTIAN ARLEY SERIE INSTALADA: 222009557 MARCA: WATER TECH LECTURA: 0 SELLO INSTALADO: AE21095204 RETIRADO: 2014429376 MARCA: WATER TECH LECTURA: 14819 FECHA EJECUCIÓN: 08/02/2023 Usuario: EPM\smartm Fecha: 2023-02-18 10:29:49,NO,No fraude,Anomalia - Medidor parado/funcionando mal,3.0,71.0,14819.0,12.0,3.0,14748.0,29.0,508.55172413793105,Lectura Normal,0.1,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595108-1,13172248,ActivoCon suministro                         ,Residencial,Expendio de comidas preparadas en cafeterÃ­as                                                                                                          ,2023-01-29,2023-02-14,2023-02-18,2023-01-16,Cerrada,ITEM 1.1 JAIR LONDOÑO INSTALA MEDIDOR NUEVO CON SERIE 2022527681 SELLO CON SERIE AE21084308 SE CAMBIA LLAVE DE ACERA CU SE INSTALA LLAVE DE CONTENCION NO EXISTE UN MACHO PVC PENDIENTE PEGAR TAPA URGENTE POSIBLE ROBO FAVOR COBRAR ITEM 4.1 OFICIAL: LONDONO LONDONO JAIR OVIDIO SERIE INSTALADA: 2022527681 MARCA: WATER TECH LECTURA: 0 SELLO INSTALADO: AE21084308 RETIRADO: 2012075364 MARCA: WATER TECH LECTURA: 03265 FECHA EJECUCIÓN: 31/01/2023 Usuario: EPM\ajoyar Fecha: 2023-02-18 18:41:06,NO,No fraude,No fraude,10.0,0.0,3265.0,12.0,3.0,3265.0,29.0,112.58620689655173,Lectura Normal,0.3333333333333333,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595110-1,13172515,ActivoCon suministro                         ,Residencial,Residencial estrato 3                                                                                                                                 ,2023-01-29,2023-02-14,2023-02-18,2023-01-16,Cerrada,ITEM 1.1 JAIR LONDOÑO INSTALA MEDIDOR NUEVO CON SERIE 2022527689 SELLO CON SERIE AE21084956  SE CAMBIA LLAVE DE CONTENCION  SE INFORMA DEL COSTO SE ENCUENTRA TAPA REVENTADA SIN PENDIENTES COBRAR ITEM 4.1  OFICIAL: LONDONO LONDONO JAIR OVIDIO SERIE INSTALADA: 2022527689 MARCA: WATER TECH LECTURA: 0 RETIRADO: 20102014206 MARCA: WATER TECH LECTURA: 01617 FECHA EJECUCIÓN: 31/01/2023 Usuario: EPM\ajoyar Fecha: 2023-02-18 18:41:09,NO,No fraude,No fraude,0.0,0.0,1617.0,12.0,3.0,1617.0,29.0,55.758620689655174,Lectura Normal,0.0,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595159-1,12866107,ActivoCon suministro                         ,Residencial,Residencial estrato 6                                                                                                                                 ,2023-01-29,2023-02-03,2023-02-09,2023-01-13,Cerrada,SE VISITA DIRECCION Y SE ENCUENTRA MEDIDOR BUENO 2021624774 LECTURA 00219 SE REALIZO PRUEBA DE LLAVES Y FUNCIONA CORRECTAMENTE AL PARECER ESTAN REALIZANDO LECTURA SOBRE EL VIEJO  TIENE DIFERENCIA DE LECTURA  ITEM 1 1 Usuario: EPM\smartm Fecha: 2023-02-09 14:50:50,NO,No fraude,No fraude,25.0,219.0,193.0,5.0,4.0,26.0,21.0,1.2380952380952381,Lectura Normal,0.8333333333333334,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595325-1,12371369,ActivoCon suministro                         ,Residencial,Residencial estrato 4                                                                                                                                 ,2023-01-29,2023-02-16,2023-02-22,2023-01-21,DescargadaParcial,SEBASTIAN BUILES : 02-02-2023 PAP 9072  PREDIO SIN PORTERIA CON MEDIDOR INTERNO SE TOCA CITOFONO EN REPETIDAS OCASIONES SIN OBTENER RESPUESTA NADIE EN PREDIO PARA AUTORIZAR INGRESO A REALIZAR REVISION SIN REGISTRO FOTOGRAFICO DE MEDIDOR DE SOLICITUD NADIE EN PREDIO PARA DAR DATOS E INFORMACION Usuario: EPM\smartm Fecha: 2023-02-22 13:02:23,NO,No hay quien informe,No Aplica,8.0,0.0,60.0,14.0,4.0,60.0,26.0,2.3076923076923075,Lectura Normal,0.26666666666666666,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595174-1,12931134,ActivoCon suministro                         ,Residencial,Residencial estrato 6                                                                                                                                 ,2023-01-29,2023-02-10,2023-02-15,2023-01-13,Cerrada,"JORGE GIL: 31-01-2023,PAP 7532 SERIE MED : 202162752 MARCA: WATERTECH  LECTURA: 498 DIAMETRO: 1/2 ,item 1,1 se visita direccion se encuentra medidor y sello en buen estado,se hacen pruebas de llaves y funciona correctamente,no se observa parches antes de cajilla Usuario: EPM\ajoyar Fecha: 2023-02-15 13:39:58",NO,No fraude,No fraude,42.0,498.0,457.0,10.0,3.0,41.0,28.0,1.4642857142857142,Lectura Normal,1.4,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595208-1,12523241,ActivoCon suministro                         ,Comercial  ,Alojamiento en hoteles                                                                                                                                ,2023-01-29,2023-02-03,2023-02-09,2023-01-21,Cerrada,JONATHAN SALDARRIAGA SE VISITA LA DIRECCION SE ENCUENTRA PREDIO SOLO SE OBSERVA MEDIDOR WATERTECH 2014280854 LECTURA 1442 REGISTRANDO CONSUMO NORMAL Usuario: EPM\smartm Fecha: 2023-02-09 14:50:56,NO,No fraude,No fraude,2.0,1442.0,1439.0,5.0,4.0,3.0,13.0,0.23076923076923078,Lectura Normal,0.06666666666666667,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595471-1,14846590,ActivoCon suministro                         ,Residencial,Residencial estrato 1                                                                                                                                 ,2023-01-29,2023-02-03,2023-02-09,2023-01-26,Cerrada,"YONATAN GIRALDO 01-02-2023,PAP 6120 SERIE MED : 2017861390 MARCA: WATERTECH  LECTURA: 1004 DIAMETRO: 1/2 ,NADIE EN PREDIO NO HAY QUIEN SUMINISTRE INFORMACION MEDIDOR BIEN INSTALADO EN BUEN ESTADO REGISTRANDO EN PRUEBA DE RACORES NO SE OBSERVA SIGNOS DE MA Usuario: EPM\smartm Fecha: 2023-02-09 15:18:36",NO,No fraude,No fraude,0.0,1004.0,38.0,5.0,4.0,966.0,8.0,120.75,Lectura Normal,0.0,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595553-1,12841777,ActivoCon suministro                         ,Exenta     ,Comercial                                                                                                                                             ,2023-01-29,2023-02-03,2023-02-09,2023-01-23,Cerrada,"SE VISITA DIRECCION Y SE HACE PRUEBA DE LLAVES Y EL MEDIDOR FUNCIONA NORMAL Y SE ENCUENTRA EMPOTRADO Y CON LECTURA NUEVA ITEM 1,2,SERIE MED: 20-0107540 LECTURA: 2352 Usuario: EPM\smartm Fecha: 2023-02-09 14:50:37",NO,No fraude,No fraude,1751.0,1.0,23103.0,5.0,4.0,23102.0,11.0,2100.181818181818,Lectura Normal,58.36666666666667,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595278-1,13814338,ActivoCon suministro                         ,Residencial,Residencial estrato 3                                                                                                                                 ,2023-01-29,2023-02-08,2023-02-13,2023-01-19,Cerrada,SE REVISA INSTALACION MEDIDOR NO REGISTRA EN PRUEBA DE LLAVES SE ENVIA AL LABORATORIO DE EPM PARA REVISIION EL DIA 15 02 2023 EN LA DIRECCION CRA 66BCL 32 112 PISO 3 HORA 2 PM MEDELLIN BOLSA BM1700227 PRESINTO CB1701194 SE NORMALIZA INSTALACION Y SE DEJA SIN FUGAS SE INSTALA SELLO EPM NO SE CAMBIAN PITORRAS EN BUEN ESTADO USUARIO CONFORME JORGE ESCALANTE CC 71602049 TELFONO 3022919066 OFICIAL: OCAMPO VELEZ DIEGO ALEJANDRO SERIE INSTALADA: 2022526214 MARCA: WATER TECH LECTURA: 0 SELLO INSTALADO: AE21084508 RETIRADO: 2016618445 MARCA: WATER TECH LECTURA: 550 FECHA EJECUCIÓN: 02/02/2023 Usuario: EPM\smartm Fecha: 2023-02-13 12:39:24,SI,,Anomalía - Posible anomalía del medidor,10.0,0.0,550.0,8.0,3.0,550.0,20.0,27.5,Lectura Normal,0.3333333333333333,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595526-1,13082381,ActivoCon suministro                         ,Residencial,Residencial estrato 4                                                                                                                                 ,2023-01-29,2023-02-03,2023-02-09,2023-01-26,Cerrada,SE REVISA INSTALACION MEDIDOR EN BUITRON BIEN INSTALADO REGISTRA EN PRUEBA DE RACOR NO SE OBSERVA MANIPULACION EXTERNA CON SELLO EPM BUENO AA2030474 CON LA MISMA LECTURA DE SOLICITUD REMITIR PARA CAMBIO POR MEDIDOR PARADO ENVIAR NOTIFICACION NADIE EN PRED Usuario: EPM\smartm Fecha: 2023-02-09 15:18:51,NO,No fraude,No fraude,9.0,2023.0,0.0,5.0,4.0,2023.0,8.0,252.875,Lectura Normal,0.3,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595297-1,13068095,ActivoCon suministro                         ,Residencial,Residencial estrato 3                                                                                                                                 ,2023-01-29,2023-02-10,2023-02-15,2023-01-16,Cerrada,CARLOS JARAMILLO : 02-02-2023 PAP 9098 SERIE MED : 2021659687 MARCA: WATERTECH  LECTURA: 40 DIAMETRO: 1/2 MEDIDOR EN POSICION CORRECTA SIN SIGNOS DE MANIPULACION EXTERNA REGISTRA EN PRUEBA DE RACOR LECTURA AVANZANDO CORRECTAMENTE MEDIDOR NUEVO PREDIO SOLO NADIE QUIEN SUMINISTRE INFORMACION O DATOS CON SELLO DE SEGURIDAD BUENO AE21038315 Usuario: EPM\ajoyar Fecha: 2023-02-15 13:48:07,NO,No fraude,No fraude,6.0,40.0,35.0,10.0,3.0,5.0,25.0,0.2,Lectura Normal,0.2,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595476-1,12533588,ActivoCon suministro                         ,Residencial,Residencial estrato 1                                                                                                                                 ,2023-01-29,2023-02-03,2023-02-09,2023-01-26,Cerrada,"YONATAN GIRALDO 01-02-2023,PAP 9027 SERIE MED : 2021642788 MARCA: WATERTECH  LECTURA: 00030 DIAMETRO: 1/2 ,NADIE EN PREDIO NO HAY QUIEN SUMINISTRE INFORMACION MEDIDOR BIEN INSTALADO EN BUEN ESTADO REGISTRANDO EN PRUEBA DE RACORES NO SE OBSERVA SIGNOS DE M Usuario: EPM\smartm Fecha: 2023-02-09 15:18:44",NO,No fraude,No fraude,5.0,30.0,28.0,5.0,4.0,2.0,8.0,0.25,Lectura Normal,0.16666666666666666,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595564-1,12405301,ActivoCon suministro                         ,Residencial,Residencial estrato 3                                                                                                                                 ,2023-01-29,2023-02-10,2023-02-15,2023-01-14,Cerrada,"CARLOS JARAMILLO : 31-01-2023,PAP 6046 SERIE MED : 2018584154 MARCA: WATERTECH  LECTURA: 02293 DIAMETRO: 3/4,medidor en posicion correcta,sin signos de manipulacion externa,predio residencial con 10 aptos,lectura avanzando correctamente,nadie quien atienda visita,medidor general,no se observa anomalias en terreno Usuario: EPM\ajoyar Fecha: 2023-02-15 13:40:04",NO,No fraude,No fraude,0.0,2293.0,2249.0,10.0,3.0,44.0,27.0,1.6296296296296295,Lectura Normal,0.0,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595542-1,12397035,ActivoCon suministro                         ,Residencial,ConstrucciÃ³n de edificios residenciales                                                                                                               ,2023-01-29,2023-02-14,2023-02-18,2023-01-19,Cerrada,DIEGO OCAMPO : 06-02-2023 PAP 8931 SERIE MED : 2016981172 MARCA: WATERTECH  LECTURA: 788 DIAMETRO: 1/2 SE REVISA INSTALACION MEDIDOR DE CONTROL EMPOTRADO REGISTRA EN PRUEBA DE LLAVES NO SE OBSERVA DESTRUIDO NO SE OBSERVA MANIPULACION EXTERNA NI PARCHES ANTES DE CAJA NADIE EN PREDIO PARA INFORMACION NI FIRMAR Usuario: EPM\ajoyar Fecha: 2023-02-18 18:46:44,NO,No fraude,No fraude,1.0,788.0,756.0,12.0,3.0,32.0,26.0,1.2307692307692308,Lectura Normal,0.03333333333333333,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595042-1,12989622,ActivoCon suministro                         ,Residencial,Residencial estrato 3                                                                                                                                 ,2023-01-29,2023-02-10,2023-02-15,2023-01-14,Cerrada,OFICIAL WILSON MOSQUERA ROBLEDO 06-02-2023 PAP 9164 SE VISITA DIRECCION Y SE ENCUENTRA MEDIDOR FUNCIONANDO NORMAL CON PROBLEMAS DE LLAVES CASA SOLA SERIE DEL MEDIDOR ENCONTRADO 2015 5532 65 CON LECTURA 609 ACTUAL CON TAPA DE SEGURIDAD NO SE PUEDE INSTALAR SELLO TORNILLO MALO Usuario: EPM\ajoyar Fecha: 2023-02-15 13:53:13,NO,No fraude,No fraude,5.0,609.0,604.0,10.0,3.0,5.0,27.0,0.18518518518518517,Lectura Normal,0.16666666666666666,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595565-1,13425535,ActivoCon suministro                         ,Residencial,Residencial estrato 3                                                                                                                                 ,2023-01-29,2023-02-10,2023-02-15,2023-01-14,Cerrada,"CARLOS JARAMILLO : 31-01-2023,PAP 6047 SERIE MED : 2012-2600054 MARCA: WATERTECH  LECTURA: 34510 DIAMETRO: 3/4,medidor en posicion correcta,sin signos de manipulacion externa,predio residencial,pertenece a medidor general de edificio con 27 aptos,registra en prueba de llaves,lectura avanzando correctamente Usuario: EPM\ajoyar Fecha: 2023-02-15 13:40:04",NO,No fraude,No fraude,0.0,34510.0,34363.0,10.0,3.0,147.0,27.0,5.444444444444445,Lectura Normal,0.0,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595065-1,12615391,ActivoCon suministro                         ,Residencial,Residencial estrato 2                                                                                                                                 ,2023-01-29,2023-02-18,2023-02-24,2023-01-17,DescargadaParcial,SE VISITA LA DIRECCION NO SE LOCALIZA USUARIO NO AUTORIZAN INGRESO EN PORTERA Usuario: EPM\smartm Fecha: 2023-02-24 17:52:14,NO,No autorizan trabajo,No Aplica,0.0,0.0,739.0,15.0,4.0,739.0,32.0,23.09375,Lectura Normal,0.0,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595146-1,12607419,ActivoCon suministro                         ,Residencial,Residencial estrato 6                                                                                                                                 ,2023-01-29,2023-02-10,2023-02-15,2023-01-13,Cerrada,"MEDIDOR EN BUEN ESTADO REGISTRA EN PRUEBA DE RACORES LECTURA AVANZANDO NADIE EN PREDIO PORTERO ARGUMENTA QUE SOLO VIVE 1 PERSONA,SERIE MED: 20112021679 LECTURA:1647 Usuario: EPM\ajoyar Fecha: 2023-02-15 13:11:34",NO,No fraude,No fraude,15.0,1.0,1639.0,10.0,3.0,1638.0,28.0,58.5,Lectura Normal,0.5,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4595132-1,13469095,ActivoCon suministro                         ,Residencial,Residencial estrato 2                                                                                                                                 ,2023-01-29,2023-02-10,2023-02-15,2023-01-17,Cerrada,YONATAN GIRALDO : 02-02-2023 PAP 9045 SERIE MED : 2011-2024121 MARCA: WATERTECH  LECTURA: 39609 DIAMETRO: 3/4 NADIE EN PREDIO NO HAY QUIEN SUMINISTRE INFORMACION MEDIDOR BIEN INSTALADO EN BUEN ESTADO REGISTRANDO EN PRUEBA DE RACORES NO SE OBSERVA SIGNOS DE MANIPULACION MEDIDOR NO ESTA PARADO Usuario: EPM\ajoyar Fecha: 2023-02-15 13:48:03,NO,No fraude,No fraude,0.0,39609.0,39446.0,10.0,3.0,163.0,24.0,6.791666666666667,Lectura Normal,0.0,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4572557-1,14643325,ActivoCon suministro                         ,Comercial  ,Comercial                                                                                                                                             ,2023-01-15,2023-02-14,2023-02-19,2023-01-21,Cerrada,NADIE EN PREDIO NO HAY QUIEN SUMINISTRE INFORMACIÓN MEDIDOR BIEN INSTALADO CON MISMA LECTURA DE SOLICITUD REGISTRANDO EN PRUEBA DE RACORES NO SE OBSERVA SIGNOS DE MANIPULACIÓN SE REMITE MEDIDOR PARA CAMBIO POR MEDIDOR PARADO REGISTRANDO  OFICIAL: GIRALDO LUJAN YONATAN ALEXANDER RETIRADO: 02015C047141 MARCA: WATER TECH LECTURA: 3639 FECHA EJECUCIÓN: 20/01/2023 Usuario: EPM\smartm Fecha: 2023-02-19 12:11:12 Se cambia el contrato debido a culminacion 31/12/2022 Usuario: WO0000001812415 Fecha: 2023-02-09 17:16:39,NO,No fraude,No fraude,4.0,2015.0,3639.0,22.0,3.0,1624.0,24.0,67.66666666666667,Lectura Normal,0.13333333333333333,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4572447-1,13174042,ActivoCon suministro                         ,Comercial  ,Industrial                                                                                                                                            ,2023-01-15,2023-02-14,2023-02-19,2023-02-04,Cerrada,SE REVISA INSTALACIÓN MEDIDOR BIEN INSTALADO NO REGISTRA EN PRUEBA DE LLAVES FRENADO VIDA ÚTIL LECTURA ILEGIBLE CÚPULA EMPAÑADA REMITIR PARA CAMBIO POR DESARROLLO TECNOLÓGICO ENVIAR NOTIFICACIÓN SERIE TROCADA CON DIRECCIÓN CL 75A#64A-78 SE VERIFICA CON PRUEBA DE LLAVES SERIE 2013133453 LECTURA 00890 NO FIRMAN NO SUMINISTRAN INFORMACIÓN  OFICIAL: OCAMPO VELEZ DIEGO ALEJANDRO RETIRADO: ilegible  MARCA: WATER TECH LECTURA: 0 FECHA EJECUCIÓN: 23/01/2023 Usuario: EPM\smartm Fecha: 2023-02-19 12:11:29 Se cambia el contrato debido a culminacion 31/12/2022 Usuario: WO0000001812415 Fecha: 2023-02-09 17:16:39,NO,No fraude,No fraude,6.0,75.0,3315.0,22.0,3.0,3240.0,10.0,324.0,Lectura Normal,0.2,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4572539-1,12536979,ActivoCon suministro                         ,Residencial,Residencial estrato 6                                                                                                                                 ,2023-01-15,2023-02-16,2023-02-22,2023-01-21,DescargadaParcial,"Se cambia el contrato debido a culminacion 31/12/2022 Usuario: WO0000001812415 Fecha: 2023-02-09 17:16:39 MEDELLIN,YONATAN GIRALDO : 18-01-2023,PAP 5457 SERIE MED :  MARCA:  LECTURA:  DIAMETRO: ,se visita predio y no permiten el ingreso sin la autorizacion del usuario,personal que atiende visita argumenta que no esta autorizado para firmar,no suministra mas informacion Usuario: EPM\smartm Fecha: 2023-02-22 14:30:25",NO,Cliente no autoriza trabajo,No Aplica,8.0,2023.0,0.0,24.0,4.0,2023.0,26.0,77.8076923076923,Lectura Normal,0.26666666666666666,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4572564-1,12509846,ActivoCon suministro                         ,Residencial,ConstrucciÃ³n de otras obras de ingenierÃ­a civil                                                                                                       ,2023-01-15,2023-02-08,2023-02-13,2023-01-16,Cerrada,"JORGE GRUESO,MEDIDOR BIEN INSTALADO CON LLAVE DE ACERA CERRADA REGISTRA EN PRUEBA DE RACOR PREDIO SOLO NO HAY QUIEN DE INFORMACION  , NO HAY INDICIOS DE FRAUDE  NO HAY PARCHES , EN EL SECTOR HAY AGUA VEREDAL  MAS NO SE PUDO HACER PRUEBA DE CLOROX Usuario: EPM\smartm Fecha: 2023-02-13 11:44:55 Se cambia el contrato debido a culminacion 31/12/2022 Usuario: WO0000001812415 Fecha: 2023-02-09 17:16:39",NO,No fraude,No fraude,4.0,0.0,234.0,18.0,3.0,234.0,23.0,10.173913043478262,Lectura Normal,0.13333333333333333,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4572595-1,13237916,ActivoCon suministro                         ,Residencial,Residencial estrato 2                                                                                                                                 ,2023-01-15,2023-02-14,2023-02-18,2023-02-06,Cerrada,Se cambia el contrato debido a culminacion 31/12/2022 Usuario: WO0000001812415 Fecha: 2023-02-09 17:16:38 MEDIDOR EN POSICION CORRECTA LECTURA PARADA SE REMITE PARA CAMBIO POR DESARROLLO TECNOLOGICO PREDIO RESIDENCIAL SOLO MEDIDOR EMPOTRADO NO HAY NADIE QUIEN SUMINISTRE INFORMACION O DATOS PREDIO SOLO Usuario: EPM\ajoyar Fecha: 2023-02-18 18:06:36,NO,No fraude,No fraude,10.0,2023.0,3741.0,22.0,3.0,1718.0,8.0,214.75,Lectura Normal,0.3333333333333333,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
EPMA4572548-1,12388514,ActivoCon suministro                         ,Residencial,Residencial estrato 3                                                                                                                                 ,2023-01-15,2023-02-10,2023-02-15,2023-01-19,Cerrada,"MEDELLIN,JORGE GRUESO : 18-01-2023,PAP 5383 SERIE MED : 2017802040 MARCA: WATERTECH LECTURA: 01421  DIAMETRO: 1/2,medidor bien instalado,registrando en prueba racor,predio solo,no hay quien de informacion,no se observa anomalias en el medidor y acometida,serie si coincide lectura no,no hay forma de hacer prueba de llave Usuario: EPM\ajoyar Fecha: 2023-02-15 12:45:00 Se cambia el contrato debido a culminacion 31/12/2022 Usuario: WO0000001812415 Fecha: 2023-02-09 17:16:39",NO,No fraude,No fraude,8.0,1421.0,2418.0,20.0,3.0,997.0,22.0,45.31818181818182,Lectura Normal,0.26666666666666666,Igual o mayor a Promedio,3.0,1.0,4.0,No Asginada,No Asignada
